;NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_TEMPO_ADICIONAL;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
721;190001212608;2019;2110039;Santa Luzia do Paruá;21;MA;18;M;1;3;1;2110039.0;Santa Luzia do Paruá;21.0;MA;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2110039;Santa Luzia do Paruá;21;MA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;B;F;B;4;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
722;190001241385;2019;3118809;Coração de Jesus;31;MG;22;M;1;3;1;3118809.0;Coração de Jesus;31.0;MG;1;4;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3118809;Coração de Jesus;31;MG;1;1;1;1;503.0;510.0;513.0;515.0;533.5;495.7;461.4;375.5;D*CCCCDDADEDABABBCDABBEDADBECBEAEBCDEEADACABA;EBCEABDCCDBCBAABADEEBEBECDBCABCDCAEDCCDEABADD;99999ECEDDABEEEADAECBBCDCAABBCEDCEBBABBEACBDEDBCED;ECCBECBDBABBBCECBDCCDABCBCCBBABABBCBACEBDCBCB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1.0;120.0;120.0;120.0;140.0;0.0;500.0;B;B;A;A;3;C;A;B;E;A;B;B;A;A;A;A;A;A;B;B;A;B;A;A;A
723;190002040870;2019;5300108;Brasília;53;DF;17;F;1;3;1;5300108.0;Brasília;53.0;DF;2;0;2;1.0;0;53001036.0;5300108.0;Brasília;53.0;DF;2.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5300108;Brasília;53;DF;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;B;D;F;2;J;A;C;C;B;A;B;B;B;A;B;A;A;A;A;A;D;B;B;B
724;190001241386;2019;3138401;Leopoldina;31;MG;17;F;1;1;1;3138401.0;Leopoldina;31.0;MG;2;0;2;1.0;0;31098256.0;3138401.0;Leopoldina;31.0;MG;2.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3138401;Leopoldina;31;MG;1;1;1;1;504.0;509.0;514.0;516.0;425.2;408.6;531.4;612.0;BBBADDECBCEADDCCBDAEAECBCBDEDEDDEDACBCAAABDDE;DCEDDAABEADABDBEEBEAECBCEDEACECCABDECDABCCAAB;CBAAE99999BBCCCDADBEAAEDCEDCAEBBAEEEBCDDEECCBAAECE;DEDBEACADEEAABCCBDAAEDCEEBBACEECCBCCBCABAEDBB;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1.0;100.0;120.0;80.0;120.0;20.0;440.0;H;E;F;C;2;F;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B
725;190001496819;2019;2613503;São José do Belmonte;26;PE;23;F;1;1;1;2611606.0;Recife;26.0;PE;1;6;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2613503;São José do Belmonte;26;PE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;A;A;A;4;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
726;190001599202;2019;3550308;São Paulo;35;SP;25;M;1;1;1;3550308.0;São Paulo;35.0;SP;1;7;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3550308;São Paulo;35;SP;1;1;1;1;504.0;510.0;513.0;516.0;648.7;642.8;611.1;805.5;DEAAEEBCECADEADEDCBEAABCDEDBCBCBCCCCCBBDDC*EB;EEBCDBDBADBDABABECAABDBACDBBEBCACBCBAEDCBAACB;ADBBE99999ABCCBDBBAECADBBAAADCABECDCAEAEBCECBDBBAC;EEDEEEAADDEBAECBADEABECEDEEABCBDCCADDDABACECB;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1.0;160.0;120.0;160.0;180.0;140.0;760.0;F;F;D;D;7;M;A;C;D;B;A;B;B;B;A;B;A;B;C;B;B;D;B;B;B
727;190001212609;2019;2111300;São Luís;21;MA;21;F;1;3;1;2111300.0;São Luís;21.0;MA;1;2;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2111300;São Luís;21;MA;1;1;1;1;504.0;510.0;513.0;516.0;383.2;484.9;477.0;394.1;AADCCDEBEBDBADCBDECDBACEACBDBDDAEBCCBDEEBDBED;CEACEBBACABAABACDEABEAEBBADDCCADEDCAACADEBDDB;99999CABAEBBDCCBEACEEDDABDADEAEBEBADCBCDBBCECACACE;DCAECBEBCADEBDCEBABDEDCEBCEDEACDAACDBECEEABBC;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1.0;120.0;100.0;80.0;120.0;0.0;420.0;E;D;B;B;9;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;E;A;A;B
728;190001599203;2019;3543907;Rio Claro;35;SP;19;F;1;1;1;3543907.0;Rio Claro;35.0;SP;1;1;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3543907;Rio Claro;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;F;F;C;B;5;E;A;B;D;B;B;B;B;B;B;B;A;A;B;A;B;E;A;C;B
729;190001425226;2019;2910800;Feira de Santana;29;BA;19;F;1;3;1;2910800.0;Feira de Santana;29.0;BA;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2910800;Feira de Santana;29;BA;1;1;1;1;504.0;507.0;511.0;516.0;483.2;458.0;453.0;417.3;CECBADBBEACEECBBCCADADEEDDBEEAEAEECCADECACBBC;CEECBAACABADABACACCCCBEBBABEBABCBCBEBDBEAEACE;99999CCABEDABDACEAEECEAEBEEECCDAEBBABBABDDABEDCCAD;DBDEDACBEDDAABDEBCEACDDDBEBEDACCC*DBCBBCEEABD;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1.0;120.0;120.0;120.0;120.0;60.0;540.0;E;E;B;B;4;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B
730;190001599204;2019;3513801;Diadema;35;SP;33;F;1;3;1;3513801.0;Diadema;35.0;SP;1;13;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3513801;Diadema;35;SP;1;1;1;1;506.0;507.0;511.0;517.0;499.6;504.1;495.0;544.3;EEDBDEEAEBDCCCDDAECCDADDEEBBCECAABACBEEECBDAA;CEBCABAACBDBBCDCEDBCCACCBDBBBDECAEDDCEABCDAEB;99999AEADDCCCCDDAAACAACDCBECECDCCEBAEAEADDDEBBCAEE;CAEBDEBDADAEEBDBCECDCCDDACCBACDADEACBDBCCCDDA;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1.0;100.0;80.0;80.0;100.0;20.0;380.0;E;E;F;F;3;B;A;B;C;A;A;B;A;A;A;B;A;B;B;B;A;C;A;B;B
731;190001705277;2019;4208906;Jaraguá do Sul;42;SC;33;M;0;1;1;4208906.0;Jaraguá do Sul;42.0;SC;1;13;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4208906;Jaraguá do Sul;42;SC;1;1;1;1;505.0;509.0;514.0;518.0;589.7;597.1;559.9;617.3;ACDCADBCBDECBDDBDEBDCDBDBCACABBBBAEEEADEDDAAE;ECBCAAACDBABADBAEACCBEEBCEBAECADADCDEEDBAEADB;EBBDD99999DACBCDEAEBAADDACBEDECAAEEBBDCEADCBECDEEC;DEBCAECCADBAAEAEADCBABDDECBDAABEAAABCBADEECDC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1.0;100.0;120.0;100.0;80.0;120.0;520.0;D;E;B;B;4;G;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;D;B;B;B
732;190001599205;2019;3543907;Rio Claro;35;SP;19;F;1;1;1;3543907.0;Rio Claro;35.0;SP;1;2;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3543907;Rio Claro;35;SP;1;1;1;1;505.0;510.0;513.0;518.0;417.3;356.0;514.0;416.8;AABABECBD.CABDECBDEABCCEAC.*.BA.DBEC*ABACDBEC;EACECABEDBCCAACDCBEECABDBBDEDBCACDEACBBCACBDC;99999DCBECBBCCECAAEECEDEBDAABEEAABACAEABBCACCEDBCA;ACECAEABABEEDBBBCECDECDBAECDABBADBEABCBEBCDDD;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1.0;120.0;120.0;120.0;120.0;140.0;620.0;B;B;B;B;3;G;A;B;B;B;A;B;A;B;A;B;A;B;B;B;A;C;B;B;B
733;190001692739;2019;4320008;Sapucaia do Sul;43;RS;19;F;1;2;1;4320008.0;Sapucaia do Sul;43.0;RS;2;0;2;1.0;0;43212220.0;4320008.0;Sapucaia do Sul;43.0;RS;1.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4320008;Sapucaia do Sul;43;RS;1;1;1;1;504.0;509.0;514.0;516.0;484.3;579.4;583.8;716.4;DCCACEDB*BDEEBBCDAADDADBDECADBCDCDECBBABBDBEA;AABCCEDCABAAADAEEACBBEEBCCBA.CCAABCBCEABBAACD;EBCAD99999BECCACEDEBEAADDEAEDECEEEEEBCCAACCCCCEECB;AADDCEADDABBABDBADEACEADBEEAECBDEAEDCDABEEEAA;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1.0;160.0;140.0;140.0;140.0;140.0;720.0;F;E;C;C;5;G;A;B;D;B;A;B;B;B;A;B;A;B;C;A;A;E;B;B;B
734;190001599206;2019;3550308;São Paulo;35;SP;19;F;1;1;1;3550308.0;São Paulo;35.0;SP;1;2;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3550308;São Paulo;35;SP;1;1;1;1;504.0;509.0;514.0;516.0;530.4;575.2;574.6;536.3;CACBCEBEBBBDDDDCBCAEABCBDBDDBBDBBBCCEBCBDCCED;ACECCACCDBAECDBEEAEDBAABCCBAACCAAABDBEDBBDABE;EBBAD99999BACDCECDCBDAADCEDEDEBBEEADBDEAADCECCDEEC;EBAACADAECCBBDCDBDBBEDBBEEAAABCBDBAACEACCDBBE;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1.0;140.0;160.0;120.0;200.0;120.0;740.0;E;E;C;C;3;C;A;B;C;B;B;B;B;B;A;B;A;B;B;A;B;D;A;B;B
735;190001496820;2019;2611606;Recife;26;PE;18;M;1;2;1;2611606.0;Recife;26.0;PE;2;0;2;1.0;0;26121344.0;2611606.0;Recife;26.0;PE;2.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2611606;Recife;26;PE;1;1;1;1;506.0;510.0;513.0;517.0;373.3;478.1;426.3;431.6;EAECABAEDBBBBCACDCAADBCDCDEBBACBDCEDECABDCDAA;AAABCABCEDBCABCCBCADEABCBADBECACCACCAAABBDDBB;AEDDA99999ABEAADAADEEBDEBDDDDECEABAABACAADBEEABCAA;AECCAADCBAAACCBCBBEEDDAACDBCAACDCACACDCCBCCEC;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;8.0;0.0;0.0;0.0;0.0;0.0;0.0;H;H;F;B;3;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
736;190001241387;2019;3143906;Muriaé;31;MG;22;F;1;3;1;3143906.0;Muriaé;31.0;MG;1;5;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3143906;Muriaé;31;MG;1;1;1;1;503.0;509.0;514.0;515.0;570.8;578.2;607.5;651.0;CCECDEDEAACABDEBBBEADECDABCEBDBBB*BCEECDDBCDC;ACACEEACABAAECCEEAAABEEAACBABCECACCAEEDBAAADD;99999AABDABBCBCDADEBDACDCBECDECBACADBCDAEECDCCAECC;ECDEDDABABCAADBAEEAECDD..ACEAEDBBCDACDEBDBBEA;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1.0;160.0;140.0;160.0;120.0;120.0;700.0;C;E;B;B;3;C;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;D;A;A;B
737;190001705278;2019;4204558;Correia Pinto;42;SC;18;F;1;1;1;4204558.0;Correia Pinto;42.0;SC;2;0;2;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4209300;Lages;42;SC;1;1;1;1;505.0;509.0;514.0;518.0;433.7;524.9;468.8;417.8;DBCAEDCBACCDEACBEDBCDECEDCEDEBBECABCEDBDEACDE;DCEBAEACDBCCACBABCEBDDCECDBACECBABCDEBDACEBDE;CDEDB99999BACEEBDCCBECADCDECAECBACEDAAEBCEEABDCCEA;CDCABEACDCBAECBDEABCACDBEBCECDABEBCAECDBDEDEC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1.0;160.0;140.0;160.0;140.0;80.0;680.0;D;C;C;A;2;B;A;B;D;B;A;B;B;B;A;B;A;A;B;A;A;B;A;B;A
738;190001123433;2019;2201770;Boa Hora;22;PI;21;M;1;3;1;2201770.0;Boa Hora;22.0;PI;1;2;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2201200;Barras;22;PI;1;1;1;1;506.0;509.0;514.0;517.0;409.3;392.7;378.9;478.9;DEEBDBBEEBDCDBADCEBCCCDBCDDBDACBCEDCAABADCDDB;ECADCAAEBBDADABDADDACECDBEBACBDDBCABDABDCBDAB;99999ABDABBDABBDDEABDECCEBDAABADCBABBBBCCDADCCCDAD;EBCCCABCBDAADEBAAEADADEBCCDBABBCCCEABDEADECEC;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;3.0;0.0;0.0;0.0;0.0;0.0;0.0;B;E;A;B;3;B;A;C;D;B;C;B;A;B;A;A;A;A;C;B;A;D;A;B;B
739;190001741636;2019;5103403;Cuiabá;51;MT;18;M;1;3;1;5103403.0;Cuiabá;51.0;MT;2;0;2;1.0;0;51038536.0;5103403.0;Cuiabá;51.0;MT;1.0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5103403;Cuiabá;51;MT;1;1;1;1;503.0;510.0;513.0;515.0;567.2;667.9;593.0;747.6;ACDEDDDEADBABDBEBBEABEADABBEBDBCEBCDECAAEDBDA;EEBCEDDBADBEABABCCADCEEACDEBEBCACABEAADBCAACB;ADBBE99999BBDCECBACEABDCCAADECAEDBDCDEDEBDECBDBECC;EBAADBECBDCBCDEACEBEDDEDCADCCEDDEABADAACCBBAA;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1.0;120.0;140.0;140.0;100.0;120.0;620.0;G;G;D;D;4;H;A;C;D;C;A;B;A;A;A;B;A;A;B;A;B;D;B;B;B
740;190001779818;2019;5220454;Senador Canedo;52;GO;28;F;2;3;1;2104800.0;Grajaú;21.0;MA;1;10;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5220454;Senador Canedo;52;GO;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;B;A;A;3;E;A;B;C;B;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
741;190001425227;2019;2905602;Camacan;29;BA;30;M;1;2;1;2905602.0;Camacan;29.0;BA;1;9;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2905602;Camacan;29;BA;1;1;1;1;504.0;507.0;511.0;516.0;365.7;449.7;455.6;391.6;EECCEDCECACEDCCEDDDDBABEBCE*E.DADDBCDCBCEBB*B;BEEACCACCBDDEEACBBCCEDDADDDBDDEEACAACBBDAACCB;99999DDCBBECBDEDBACBAADACBCCEBBEEBDAEEBECDCEDDCBBC;BAEAABCECCCCBEECBDECADEDBEBCEADACBBCBCDCCDDBB;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1.0;100.0;120.0;120.0;120.0;80.0;540.0;B;A;F;F;6;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
742;190001692740;2019;4308508;Frederico Westphalen;43;RS;20;M;1;1;1;4316907.0;Santa Maria;43.0;RS;1;3;1;1.0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4308508;Frederico Westphalen;43;RS;1;1;1;1;506.0;510.0;513.0;517.0;503.7;576.5;582.3;598.9;ADDCADBECDADCCDBEBBBBADEDEAEDEDBCBADBAEDCDCAB;CEACEEAEADBDABACECEDCBAAEABAADAACEBABBDBBADCB;ADAAE99999ABECBCCDAEAEDBDDACECADBEDCAEAEBCEABDDBCC;CABDCCEABDACDCDBADCCCCEBDECABCBEDEBBBCEBEECBC;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1.0;160.0;120.0;140.0;120.0;100.0;640.0;B;B;B;B;6;C;B;B;D;A;A;B;A;B;A;B;A;A;C;B;A;A;A;A;A
